topicIdx|wordNum|shortOrLong|mode|dID|key|label
6|10|short|word|0|5108261229428736|President Bush
6|10|short|word|1|4776259720577024|War
6|10|short|word|2|4843143098793984|Bush Administration
6|10|short|word|3|6066396224028672|war in irak
6|10|short|word|4|6613976368545792|the war 
6|10|short|histogram|0|5041949081862144|US Government
6|10|short|histogram|1|5868781825949696|Internet searches
6|10|short|histogram|2|6611399388168192|Foreign Policy
6|10|short|histogram|3|4781812039548928|military
6|10|short|histogram|4|4664541178757120|Politics
6|10|short|wordcloud|0|4788715662606336|War in Iraq
6|10|short|wordcloud|1|4885062516473856|president bush
6|10|short|wordcloud|2|4702405610438656|War in Iraq
6|10|short|wordcloud|3|5784040242151424|Iraq war
6|10|short|wordcloud|4|4910650052575232|War
6|10|short|topic-in-a-box|0|6312297328803840|War on Terror
6|10|short|topic-in-a-box|1|5527355816673280|war
6|10|short|topic-in-a-box|2|5274393248792576|iraq war
6|10|short|topic-in-a-box|3|6737917045112832|Bush sending troops
6|10|short|topic-in-a-box|4|6535092046397440|iraq war
6|10|long|word|0|5108261229428736|He was mainly responsible for the war in Iraq.
6|10|long|word|1|4776259720577024|U.S. involvement in Iraq under President Bush.
6|10|long|word|2|4843143098793984|President George Bush sent troops into Iraq.
6|10|long|word|3|6066396224028672|bush' s administration was horrible 
6|10|long|word|4|6613976368545792|bush was a terrible president 
6|10|long|histogram|0|5041949081862144|Topics based on US Government.
6|10|long|histogram|1|5868781825949696|Most common internet searches from 2001-2009.
6|10|long|histogram|2|6611399388168192|The concept is American foreign policy.
6|10|long|histogram|3|4781812039548928|military and everything related to war in america
6|10|long|histogram|4|4664541178757120|Information on the president and foreign policy.
6|10|long|wordcloud|0|4788715662606336|Article concerning the War in Iraq during the Bush administration.
6|10|long|wordcloud|1|4885062516473856|I beleive this set is to describe president bush's term as president.
6|10|long|wordcloud|2|4702405610438656|The lasting effects of President Bush's war in Iraq
6|10|long|wordcloud|3|5784040242151424|This is about US military involvement in iraq
6|10|long|wordcloud|4|4910650052575232|This is Bush's War on Iraq
6|10|long|topic-in-a-box|0|6312297328803840|America's involvement in the middle east during the war on terror.
6|10|long|topic-in-a-box|1|5527355816673280|American troops in the Iraqi war.
6|10|long|topic-in-a-box|2|5274393248792576|This concerns the US involvement in the war in Iraq.
6|10|long|topic-in-a-box|3|6737917045112832|Bush sending troops  to the war in iraq
6|10|long|topic-in-a-box|4|6535092046397440|Looking back at the bush administration in iraq
6|20|short|word|0|6526512043917312|War
6|20|short|word|1|4514173299982336|Bush's Administration
6|20|short|word|2|6245783049338880|Bush's Administration
6|20|short|word|3|5865345315241984|Presidential address.
6|20|short|word|4|5830597687640064|War with Iraq
6|20|short|histogram|0|5002476453363712|Government
6|20|short|histogram|1|5653387337007104|Iraq War
6|20|short|histogram|2|5518381214072832|Politics
6|20|short|histogram|3|5646395130249216|Iraq war
6|20|short|histogram|4|4773370549764096|Politics
6|20|short|wordcloud|0|5390143959597056|war
6|20|short|wordcloud|1|6746584557551616|Government
6|20|short|wordcloud|2|6272892882911232|US Military Strategy
6|20|short|wordcloud|3|4587153115840512|Iraq war
6|20|short|wordcloud|4|6004227377725440|war on Iraq
6|20|short|topic-in-a-box|0|6404929035960320|American military
6|20|short|topic-in-a-box|1|5570967183032320|Bush Administration
6|20|short|topic-in-a-box|2|5195583014830080|President Bush Presidency
6|20|short|topic-in-a-box|3|4701146379714560|Iraq war
6|20|short|topic-in-a-box|4|6482516009549824|Bush in Iraq
6|20|long|word|0|6526512043917312|War in iraq started by the Bush administration. 
6|20|long|word|1|4514173299982336|Describes the administration of Bush.
6|20|long|word|2|6245783049338880|Description of Bush's administration
6|20|long|word|3|5865345315241984|Bush's plan for invading Iraq.
6|20|long|word|4|5830597687640064|International controversy during Bush's adminstration regarding the strategy and politics with the war in Iraq
6|20|long|histogram|0|5002476453363712|I feel like all of these words represent what is said about government.
6|20|long|histogram|1|5653387337007104|Articles describing thre US involvement in Iraq.
6|20|long|histogram|2|5518381214072832|Overview of politics, especially from Bush's era and his wars.
6|20|long|histogram|3|5646395130249216|This is shortly after 9/11, when President Bush wanted to go to war with Iraq.
6|20|long|histogram|4|4773370549764096|Government administration and their political strategies 
6|20|long|wordcloud|0|5390143959597056|foreign war
6|20|long|wordcloud|1|6746584557551616|The United States has been in what seems like a world war 3 with Iraq since the first Bush administration.
6|20|long|wordcloud|2|6272892882911232|George Bush's US military strategy abroad.
6|20|long|wordcloud|3|4587153115840512|President Bush authorized the war in Iraq.
6|20|long|wordcloud|4|6004227377725440|President Bush declares war o Iraq.
6|20|long|topic-in-a-box|0|6404929035960320|President Bush's military plan in Iraq.
6|20|long|topic-in-a-box|1|5570967183032320|The politics and strategy behind the George Bush Administration.
6|20|long|topic-in-a-box|2|5195583014830080|The words refer to the George Bush presidency in the United States. 
6|20|long|topic-in-a-box|3|4701146379714560|america's military involvement in Iraq under George Bush
6|20|long|topic-in-a-box|4|6482516009549824|The bush administration had involvements in the war in Iraq,
7|5|short|word|0|6148450232041472|Estate
7|5|short|word|1|5617171099025408|House building
7|5|short|word|2|6693594056359936|estate sales
7|5|short|word|3|5225098030088192|Address
7|5|short|word|4|4657521860018176|real estate ad
7|5|short|histogram|0|5965528648646656|Housing development
7|5|short|histogram|1|4527719089963008|building a house
7|5|short|histogram|2|5730450056151040|House renovation
7|5|short|histogram|3|6663031069081600|Real Estate Listing
7|5|short|histogram|4|5764671818694656|building estate weeks
7|5|short|wordcloud|0|6660430197948416|real estate development
7|5|short|wordcloud|1|4626246176604160|estates
7|5|short|wordcloud|2|6261701540315136|real estate market
7|5|short|wordcloud|3|6578791996456960|house building number
7|5|short|wordcloud|4|4958436664016896|estate
7|5|short|topic-in-a-box|0|5031583983599616|Owing a home
7|5|short|topic-in-a-box|1|6178890007445504|Housing development
7|5|short|topic-in-a-box|2|6341778521194496|Home construction.
7|5|short|topic-in-a-box|3|6455635688292352|?  real estate
7|5|short|topic-in-a-box|4|5544150480977920|Real Estate
7|5|long|word|0|6148450232041472|It takes many weeks to successfully sell a house.
7|5|long|word|1|5617171099025408|A house is being built
7|5|long|word|2|6693594056359936|A number of houses are being sold in estate sales.
7|5|long|word|3|5225098030088192|Identifying information for location
7|5|long|word|4|4657521860018176|This is probably an ad for real estate services.
7|5|long|histogram|0|5965528648646656|The construction process of a house or building.
7|5|long|histogram|1|4527719089963008|the length of time it takes to build a large house
7|5|long|histogram|2|5730450056151040|The renovation process of a house.
7|5|long|histogram|3|6663031069081600|Sales listing and description of a house
7|5|long|histogram|4|5764671818694656|building an estate in a short amount of time
7|5|long|wordcloud|0|6660430197948416|In a couple of weeks the real estate agents will have their hands full, if the house is ready,
7|5|long|wordcloud|1|4626246176604160|there are a number of houses on estates sales.
7|5|long|wordcloud|2|6261701540315136|The real estate market has wavered over the last few weeks.
7|5|long|wordcloud|3|6578791996456960|maintenance codes for landlords 
7|5|long|wordcloud|4|4958436664016896|building a new place.
7|5|long|topic-in-a-box|0|5031583983599616|How to own a home. 
7|5|long|topic-in-a-box|1|6178890007445504|A number of housing developments are being constructed this week.
7|5|long|topic-in-a-box|2|6341778521194496|Various aspects of home renovation.
7|5|long|topic-in-a-box|3|6455635688292352|Different concepts in the real estate business?
7|5|long|topic-in-a-box|4|5544150480977920|Homes and estates are important in Real Estate.
7|10|short|word|0|5615376071131136|house numbers
7|10|short|word|1|4517659471249408|Property sales numbers
7|10|short|word|2|5175512095784960|real estate opportunities
7|10|short|word|3|5111808603979776|Real Estate
7|10|short|word|4|5708774161514496|real estate
7|10|short|histogram|0|6090305770094592|REAL ESTATE
7|10|short|histogram|1|4897154996895744|Mansion for sale
7|10|short|histogram|2|4870388223836160|housing boom
7|10|short|histogram|3|5271204772446208|real estate
7|10|short|histogram|4|5623048493334528|Housing prices
7|10|short|wordcloud|0|5232463362129920|Real Estate
7|10|short|wordcloud|1|4704261036310528|Real estate
7|10|short|wordcloud|2|4915804013330432|real estate
7|10|short|wordcloud|3|6042219316248576|Real Estate Listing
7|10|short|wordcloud|4|4798877823664128|estate building listed
7|10|short|topic-in-a-box|0|4685817104564224|real estate market
7|10|short|topic-in-a-box|1|5532509777428480|Reduction in Real Estate
7|10|short|topic-in-a-box|2|4878327470882816|apartments
7|10|short|topic-in-a-box|3|5169542896549888|House for sale
7|10|short|topic-in-a-box|4|4929146597670912|Renters' Market
7|10|long|word|0|5615376071131136|The number of lisintg on real estate of homes are up to a million.
7|10|long|word|1|4517659471249408|A story about the real estate market and its current numbers.
7|10|long|word|2|5175512095784960|Many types of real estate opportunities are available on a given day.
7|10|long|word|3|5111808603979776|Home listings for rental or sale.
7|10|long|word|4|5708774161514496|This is an article about a piece of real estate for sale.
7|10|long|histogram|0|6090305770094592|THE REAL ESTATE IN HOUSES AND BUILDINGS
7|10|long|histogram|1|4897154996895744|Announcement of large estate, with structure, for sale
7|10|long|histogram|2|4870388223836160|The housing market is staring to rebound.
7|10|long|histogram|3|5271204772446208|These remind me of selling or buying a home.
7|10|long|histogram|4|5623048493334528|The housing industry.
7|10|long|wordcloud|0|5232463362129920|A real estate listing site to find houses and apartments.
7|10|long|wordcloud|1|4704261036310528|Homes and real estate sales.
7|10|long|wordcloud|2|4915804013330432|the selling and buying of real estate
7|10|long|wordcloud|3|6042219316248576|Description of a million dollar home that is being listed for sale
7|10|long|wordcloud|4|4798877823664128|Discussing the estate of a wealthy person?
7|10|long|topic-in-a-box|0|4685817104564224|An overview of the health of the real estate market
7|10|long|topic-in-a-box|1|5532509777428480|Real estate has seen a reduction of listed homes by half million.
7|10|long|topic-in-a-box|2|4878327470882816|A look at the costs of apartments.
7|10|long|topic-in-a-box|3|5169542896549888|A house has been for sale for a long time
7|10|long|topic-in-a-box|4|4929146597670912|How difficult it is to rent in today's economy
7|20|short|word|0|4983852401426432|House market
7|20|short|word|1|4698891253448704|Real Estate Trends
7|20|short|word|2|5670979523051520|Living Spaces
7|20|short|word|3|5806794710450176|property taxes
7|20|short|word|4|4739445408399360|Real estate. 
7|20|short|histogram|0|5460725036220416|Real Estate
7|20|short|histogram|1|5369026142273536|House shopping
7|20|short|histogram|2|6034229603336192|house sale
7|20|short|histogram|3|5674758557401088|Real Estate Numbers
7|20|short|histogram|4|5784921247318016|Apartment or House
7|20|short|wordcloud|0|5601462524575744|real estate
7|20|short|wordcloud|1|6277763107389440|Taxing Apartment Rooms
7|20|short|wordcloud|2|4978089897492480|Infrastructure 
7|20|short|wordcloud|3|5920242245042176|real estate
7|20|short|wordcloud|4|6684345112723456|House hunting
7|20|short|topic-in-a-box|0|5295059020808192|Hotel
7|20|short|topic-in-a-box|1|5961490574082048|real estate
7|20|short|topic-in-a-box|2|5713671497973760|real estate
7|20|short|topic-in-a-box|3|6525773846413312|Housing
7|20|short|topic-in-a-box|4|6515851935088640|place in house
7|20|long|word|0|4983852401426432|The article is describing and talking about the current house market. 
7|20|long|word|1|4698891253448704|An economic analysis of the purchase of real estate by prospective home owners. 
7|20|long|word|2|5670979523051520|Expenses in owning your own place.
7|20|long|word|3|5806794710450176|This looks like an event to show people how to buy property
7|20|long|word|4|4739445408399360|This descrbes different types of real estate listing and properties. 
7|20|long|histogram|0|5460725036220416|Description of available lots/buildings for real estate. 
7|20|long|histogram|1|5369026142273536|What information do people need to know when buying a house.
7|20|long|histogram|2|6034229603336192|The words represent details of housing units for sale
7|20|long|histogram|3|5674758557401088|Facts about real estate that are listed over a million dollar.s
7|20|long|histogram|4|5784921247318016|Discussing the idea of living in an apartment or house
7|20|long|wordcloud|0|5601462524575744|constructing and/or selling homes
7|20|long|wordcloud|1|6277763107389440|The apartment market has been assessed with taxes based on room size such as kitchen, and garage space.
7|20|long|wordcloud|2|4978089897492480|America's crumbling and underfunded infastruinfrastructure 
7|20|long|wordcloud|3|5920242245042176|real estate housing costs
7|20|long|wordcloud|4|6684345112723456|An article about house hunting and estates.
7|20|long|topic-in-a-box|0|5295059020808192|They are building a new hotel
7|20|long|topic-in-a-box|1|5961490574082048|terms commonly used in real estate listings
7|20|long|topic-in-a-box|2|5713671497973760|Real estate varies a lot depending on it's amenities
7|20|long|topic-in-a-box|3|6525773846413312|The real estate ad listed the neighborhood area, and street number, as well as the number of floors in the apartment building.
7|20|long|topic-in-a-box|4|6515851935088640|they are different parts of as house
8|5|short|word|0|6451298039758848|Stock Market
8|5|short|word|1|5033977085689856|Stock market update
8|5|short|word|2|6627846696992768|Stock market, shares
8|5|short|word|3|6752136876523520|Wall Street
8|5|short|word|4|4639734521397248|Economical 
8|5|short|histogram|0|4915357605167104|Stock market
8|5|short|histogram|1|4674487249272832|financial
8|5|short|histogram|2|4710103265574912|Financial Analysis
8|5|short|histogram|3|6458762424483840|Stock's performance
8|5|short|histogram|4|4790967299211264|finance
8|5|short|wordcloud|0|5524165192843264|stock market
8|5|short|wordcloud|1|4536929647329280|Stock market
8|5|short|wordcloud|2|5048458641670144|economy
8|5|short|wordcloud|3|6258215637483520|economy
8|5|short|wordcloud|4|5554096551493632|market percent billion
8|5|short|topic-in-a-box|0|5791861914468352|Financial market
8|5|short|topic-in-a-box|1|6128823842111488|Stock market stats
8|5|short|topic-in-a-box|2|6306908487024640|Wall Street
8|5|short|topic-in-a-box|3|4581597307207680|money
8|5|short|topic-in-a-box|4|5481788629581824|Financial
8|5|long|word|0|6451298039758848|The stock martkek could reach a billion dollars soon
8|5|long|word|1|5033977085689856|Report on recent trends in the stock market.
8|5|long|word|2|6627846696992768|The rise in stocks much higher today
8|5|long|word|3|6752136876523520|The stock market and how to manage your money.
8|5|long|word|4|4639734521397248|This concept is of economical marketing and sales terms. 
8|5|long|histogram|0|4915357605167104|Discussion of recent changes in stock prices.
8|5|long|histogram|1|4674487249272832|report for a company's loss or earnings
8|5|long|histogram|2|4710103265574912|The concept is about how much businesses can make in a year.
8|5|long|histogram|3|6458762424483840|these words can be used to describe a stock's performance over the years
8|5|long|histogram|4|4790967299211264|the net worth of a project or the results of an audit or the reason a company failed or succeeded.
8|5|long|wordcloud|0|5524165192843264|The stock market sees a good year.
8|5|long|wordcloud|1|4536929647329280|The NYSE is a stock market.
8|5|long|wordcloud|2|5048458641670144|There is an increase in spending.
8|5|long|wordcloud|3|6258215637483520|the economy is slowly improving
8|5|long|wordcloud|4|5554096551493632|A business or finance article about recent movement in stocks or profits.
8|5|long|topic-in-a-box|0|5791861914468352|The financial market consists of a lot of (billions of dollars) worth of monetary transactions every year.
8|5|long|topic-in-a-box|1|6128823842111488|Stock marker stats for a given year.
8|5|long|topic-in-a-box|2|6306908487024640|This article is on the markets of Wall Street, the year, percents of millions made.
8|5|long|topic-in-a-box|3|4581597307207680|stock market concepts
8|5|long|topic-in-a-box|4|5481788629581824|Millions and billions of dollars in a market is usually financial news.
8|10|short|word|0|6618303011225600|sales increases
8|10|short|word|1|5937639278510080|time
8|10|short|word|2|5980226563604480|Sales figures
8|10|short|word|3|6015842043035648|quantitative
8|10|short|word|4|5403231261818880|market news
8|10|short|histogram|0|5304025301909504|rate
8|10|short|histogram|1|4804040105918464|Economy
8|10|short|histogram|2|5756294216548352|Market Prices Increase
8|10|short|histogram|3|5209468912533504|Real Estate
8|10|short|histogram|4|5075141125996544|Market Prices Increase
8|10|short|wordcloud|0|5534530291105792|Sales price increase
8|10|short|wordcloud|1|5340723113099264|Inflation
8|10|short|wordcloud|2|6406890225401856|Wealth
8|10|short|wordcloud|3|6125415248691200|Money
8|10|short|wordcloud|4|6039411749814272|Increase Sales
8|10|short|topic-in-a-box|0|4846628464754688|Economics
8|10|short|topic-in-a-box|1|5435058311659520|Increase sales year
8|10|short|topic-in-a-box|2|6730289720066048|economics 
8|10|short|topic-in-a-box|3|5251377324359680|Revenue
8|10|short|topic-in-a-box|4|5505949162799104|Stock information.
8|10|long|word|0|6618303011225600|The sales increases in multiple states by the millions to billions
8|10|long|word|1|5937639278510080|economy is improving
8|10|long|word|2|5980226563604480|The status of yearly output of the company.  
8|10|long|word|3|6015842043035648|Most of these can be represented in numbers, hence the quantitative remark above.
8|10|long|word|4|5403231261818880|Financial news of various money & stock markets.
8|10|long|histogram|0|5304025301909504|Rate of increase or decrease of numbers over a period of time.
8|10|long|histogram|1|4804040105918464|The Economy is like a hit or miss when it comes to budget
8|10|long|histogram|2|5756294216548352|The market in the current year has increased a significant percent by millions of dollars.
8|10|long|histogram|3|5209468912533504|Cost of real estate in states.
8|10|long|histogram|4|5075141125996544|Market prices and percents are increasing in the states from millions to billions since last year
8|10|long|wordcloud|0|5534530291105792|Inflation
8|10|long|wordcloud|1|5340723113099264|This is about raising prices and inflation
8|10|long|wordcloud|2|6406890225401856|The increase of a companies wealth.
8|10|long|wordcloud|3|6125415248691200|Increase in percent sales raise billions for millions
8|10|long|wordcloud|4|6039411749814272|The business of sales is a growing market.
8|10|long|topic-in-a-box|0|4846628464754688|The markets influence on the sale price and of an item and the amount of revenue that is generated. 
8|10|long|topic-in-a-box|1|5435058311659520|Increase the sales percent this year for a gain in a million dollars.
8|10|long|topic-in-a-box|2|6730289720066048|the sales market has improved this year 
8|10|long|topic-in-a-box|3|5251377324359680|these words are used to descirbe revenue over a period of time
8|10|long|topic-in-a-box|4|5505949162799104|Information of the increase of stock market prices over a given year.
8|20|short|word|0|5232026617643008|Stock Market
8|20|short|word|1|6642838011904000|Economy 
8|20|short|word|2|4588028215427072|Finances 
8|20|short|word|3|4728192057212928|Stock Market
8|20|short|word|4|6013967826681856|economy 
8|20|short|histogram|0|5155067514585088|Inflation
8|20|short|histogram|1|4849878144385024|Stock Market
8|20|short|histogram|2|6472807772848128|Business profit
8|20|short|histogram|3|6346990195572736|Sales Report
8|20|short|histogram|4|5666865749688320|stock market
8|20|short|wordcloud|0|4721001476653056|Finance
8|20|short|wordcloud|1|5319135802163200|Business Funds
8|20|short|wordcloud|2|5924159255216128|finance
8|20|short|wordcloud|3|5405808242196480|prices increasing 
8|20|short|wordcloud|4|6262319478734848|Payroll
8|20|short|topic-in-a-box|0|6632811142316032|finance
8|20|short|topic-in-a-box|1|5373360301146112|Stocks
8|20|short|topic-in-a-box|2|6324667371487232|Stock Market
8|20|short|topic-in-a-box|3|6025433510313984|Business
8|20|short|topic-in-a-box|4|4579861066678272|Inflation
8|20|long|word|0|5232026617643008|Stock Market increases.
8|20|long|word|1|6642838011904000|This describes the various economic market concepts. 
8|20|long|word|2|4588028215427072|There are many different aspects to finances that can affect percentages, prices, sales, growth rates etc. in businesses. 
8|20|long|word|3|4728192057212928|Article on the fluctuations of the stock market
8|20|long|word|4|6013967826681856|This is an article discussing the US economy.
8|20|long|histogram|0|5155067514585088|Breakdown of the mechanics of inflation.
8|20|long|histogram|1|4849878144385024|The concept involves the stock market.
8|20|long|histogram|2|6472807772848128|Marketing strategy to get the most profits
8|20|long|histogram|3|6346990195572736|This is a sales report or quarterly report of a company.
8|20|long|histogram|4|5666865749688320|Stock market prices vary each day and are measured in growth percents either up or down.
8|20|long|wordcloud|0|4721001476653056|It is dealing with the market/finances/trades.
8|20|long|wordcloud|1|5319135802163200|Every year sales, prices, and even the market  both increases and decreases numerous times. 
8|20|long|wordcloud|2|5924159255216128|analysis of the financial markets will show many trends
8|20|long|wordcloud|3|5405808242196480|Prices and debts are always increasing to the millions if not billions, but also our growth increases and the years of our country increases.
8|20|long|wordcloud|4|6262319478734848|This is a payroll company.
8|20|long|topic-in-a-box|0|6632811142316032|how people manage their finances
8|20|long|topic-in-a-box|1|5373360301146112|I think the words have to do with the stock market
8|20|long|topic-in-a-box|2|6324667371487232|Stock market description of sales and rates. 
8|20|long|topic-in-a-box|3|6025433510313984|The report showed that average market prices showed an increase of twice the percent of last year, while showing growth in sales rates.
8|20|long|topic-in-a-box|4|4579861066678272|Economic trends in the US, in dollars and percentages.
9|5|short|word|0|5436020384333824|Professional Skiing
9|5|short|word|1|6131649393721344|Winter
9|5|short|word|2|5204024504614912|World ski competetion
9|5|short|word|3|6067043690348544|Top Ski States
9|5|short|word|4|5898389451440128|SKI INFORMATION 
9|5|short|histogram|0|5286247358529536|Ski a Mountain
9|5|short|histogram|1|6370553191464960|Winter Olympics
9|5|short|histogram|2|6558740673200128|Ski Resort
9|5|short|histogram|3|5895994201866240|world ski mountain
9|5|short|histogram|4|5308615011336192|Winter sports
9|5|short|wordcloud|0|4831389920788480|Snow Ski
9|5|short|wordcloud|1|6095802254491648|Skiing locations
9|5|short|wordcloud|2|5941751441260544|Winter Olympics
9|5|short|wordcloud|3|4672003952869376|ski
9|5|short|wordcloud|4|6124262586843136|World Year Ski
9|5|short|topic-in-a-box|0|5684053671936000|World mountain ski
9|5|short|topic-in-a-box|1|4726491250163712|travel
9|5|short|topic-in-a-box|2|5087551165562880|skiing
9|5|short|topic-in-a-box|3|6501807392030720|winter
9|5|short|topic-in-a-box|4|6181392899637248|Skiing
9|5|long|word|0|5436020384333824|THe race took plave in the states and were the worlds.
9|5|long|word|1|6131649393721344|Skiing championships are in the US states
9|5|long|word|2|5204024504614912|Report on a world ski competetion being held in the U.S.
9|5|long|word|3|6067043690348544|Many states have the best ski mountains this time of year. 
9|5|long|word|4|5898389451440128|SKI AND MOUNTAIN INFORMATION AROUND THE WORLD 
9|5|long|histogram|0|5286247358529536|Every year people ski down the mountain.
9|5|long|histogram|1|6370553191464960|Review of alpine events in recent Winter Olympics
9|5|long|histogram|2|6558740673200128|The best ski resort in the world is located on a mountain in the United States.
9|5|long|histogram|3|5895994201866240|How the world views people who ski across the skates
9|5|long|histogram|4|5308615011336192|Exanples of winter sports and props needed for ths sports
9|5|long|wordcloud|0|4831389920788480|Ski mountains in the states
9|5|long|wordcloud|1|6095802254491648|Various locations in the United States of America to ski.
9|5|long|wordcloud|2|5941751441260544|The concept describes a winter sport 
9|5|long|wordcloud|3|4672003952869376|World ski year in the mountain states.
9|5|long|wordcloud|4|6124262586843136|Refers to world ski event
9|5|long|topic-in-a-box|0|5684053671936000|This year the world will hold the ski championship in the mountain states.
9|5|long|topic-in-a-box|1|4726491250163712|mountains year round in the states
9|5|long|topic-in-a-box|2|5087551165562880|It is time of the year for skiing in the mountains.
9|5|long|topic-in-a-box|3|6501807392030720|These are elements of winter.
9|5|long|topic-in-a-box|4|6181392899637248|This year's people are skiing in states and around the world
9|10|short|word|0|6458109857890304|Olympics
9|10|short|word|1|5284398911979520|olympics
9|10|short|word|2|5628813950058496|Olympics
9|10|short|word|3|5727029114699776|Travel
9|10|short|word|4|4903073193394176|Olympic games
9|10|short|histogram|0|6586624943063040|The Olympic games
9|10|short|histogram|1|6413124370432000|Sports
9|10|short|histogram|2|5241785857081344|Vacation Resort
9|10|short|histogram|3|5292987504394240|regional activities
9|10|short|histogram|4|6224058836320256|Ski resort
9|10|short|wordcloud|0|5653618996805632|US Sports
9|10|short|wordcloud|1|6383703039148032|Sports
9|10|short|wordcloud|2|6750796846727168|Sport
9|10|short|wordcloud|3|5910288926769152|Ski Resort
9|10|short|wordcloud|4|5814327277780992|Winter sports
9|10|short|topic-in-a-box|0|6429925208752128|U.S. Winter Sports
9|10|short|topic-in-a-box|1|6712913624563712|winter
9|10|short|topic-in-a-box|2|4580711470202880|Olympic Winter Games
9|10|short|topic-in-a-box|3|5361827777085440|the Olympics
9|10|short|topic-in-a-box|4|4699725550845952|Winter sports
9|10|long|word|0|6458109857890304|A worldwide sports competition takes place.
9|10|long|word|1|5284398911979520|the concept is that of the olympics
9|10|long|word|2|5628813950058496|Different games played in the Olympics.
9|10|long|word|3|5727029114699776|This is an article about vacation destinations
9|10|long|word|4|4903073193394176|A great event once every few years that involves a great amount of states and people in various seasons. 
9|10|long|histogram|0|6586624943063040|The world Olympic games will be held in the United States.
9|10|long|histogram|1|6413124370432000|The article is about a national sports competition 
9|10|long|histogram|2|5241785857081344|The article is about a resort that has hosted skiing competitions and also have golf courses.
9|10|long|histogram|3|5292987504394240|A description of some regional, seasonal outdoor sports in different states.
9|10|long|histogram|4|6224058836320256|Resort that hosts skiers, as well as other winter sports.
9|10|long|wordcloud|0|5653618996805632|Winter sports in the United States.
9|10|long|wordcloud|1|6383703039148032|This is about various winter mountain sports
9|10|long|wordcloud|2|6750796846727168|This is a big sporting even.
9|10|long|wordcloud|3|5910288926769152|A ski resort in the united states offers many different types of entertainment throughout the year.
9|10|long|wordcloud|4|5814327277780992|these words are used to describe winter sports
9|10|long|topic-in-a-box|0|6429925208752128|Winter Sports in the United States in the mountains and beyond.
9|10|long|topic-in-a-box|1|6712913624563712|cold
9|10|long|topic-in-a-box|2|4580711470202880|Athletes from the United States participating in the winter Olympic games.
9|10|long|topic-in-a-box|3|5361827777085440|These words are from articles talking about the Olympics.
9|10|long|topic-in-a-box|4|4699725550845952|This concept deals with winter sports
9|20|short|word|0|5882725168840704|Olympic sports
9|20|short|word|1|6663863487430656|The Olympics
9|20|short|word|2|4734909922934784|Olympic games
9|20|short|word|3|4883110185402368|Team events
9|20|short|word|4|6599681643642880|Winter Olympic sports
9|20|short|histogram|0|6128608020004864|Olympics
9|20|short|histogram|1|4945834424664064|olympics
9|20|short|histogram|2|5520371394543616|Sports
9|20|short|histogram|3|5895812471062528|Winter Olympics
9|20|short|histogram|4|5259136451215360|Olympic Games
9|20|short|wordcloud|0|5858754956361728|mountain sports
9|20|short|wordcloud|1|4799758828830720|Olympic skiing
9|20|short|wordcloud|2|5286486802956288|championships
9|20|short|wordcloud|3|6289979068121088|Sports
9|20|short|wordcloud|4|5817866867703808|Olympic Games
9|20|short|topic-in-a-box|0|6510508190466048|Winter Olympic Games
9|20|short|topic-in-a-box|1|5898674261458944|Sports
9|20|short|topic-in-a-box|2|4923957740306432|Olympics
9|20|short|topic-in-a-box|3|5671427004956672|Sports
9|20|short|topic-in-a-box|4|6193893670387712|Olympic skiing
9|20|long|word|0|5882725168840704|The article is an overview of olympic sports.
9|20|long|word|1|6663863487430656|This is about the winter olympics. 
9|20|long|word|2|4734909922934784|Sporting news, ranging from summer to winter olympics
9|20|long|word|3|4883110185402368|Many olympic sports are a team sport
9|20|long|word|4|6599681643642880|These are in articles discussing the upcoming and/or past Winter Olympic games.
9|20|long|histogram|0|6128608020004864|Coverage of the winter olympics
9|20|long|histogram|1|4945834424664064|the olympic games
9|20|long|histogram|2|5520371394543616|Skiiing events
9|20|long|histogram|3|5895812471062528|The article is about international sports competitions or training for such events.
9|20|long|histogram|4|5259136451215360|Many sports take place for many countries in the Olypic Games.
9|20|long|wordcloud|0|5858754956361728|Female mexican mountain sports.
9|20|long|wordcloud|1|4799758828830720|A story about world class skiing.
9|20|long|wordcloud|2|5286486802956288|sports championships 
9|20|long|wordcloud|3|6289979068121088|The United States Women's golf team is playing against the Mexican team in the International Cup Games this year.
9|20|long|wordcloud|4|5817866867703808|An update on how the United States are doing in the winter olympics
9|20|long|topic-in-a-box|0|6510508190466048|The winter olympics games are underway and include sports such as skiing, skating, as well as golfing.
9|20|long|topic-in-a-box|1|5898674261458944|Olympic events involving different sports, nations and groups. 
9|20|long|topic-in-a-box|2|4923957740306432|Winter Olympics involving different sports, world groups and clubs. 
9|20|long|topic-in-a-box|3|5671427004956672|The United States Women's Olympic skiing team will face off against the Mexican team.
9|20|long|topic-in-a-box|4|6193893670387712|Winter Olympic skiing finals involving the US and Mexican finalists
10|5|short|word|0|5567694149517312|Secure air travel
10|5|short|word|1|6628721796579328|Airport
10|5|short|word|2|5485499481325568|airport security
10|5|short|word|3|6074596121903104|air travel security
10|5|short|word|4|4520495223406592|safe air travel
10|5|short|histogram|0|6740847554985984|airport security
10|5|short|histogram|1|5290840557617152|TSA
10|5|short|histogram|2|4731601455939584|international airport security 
10|5|short|histogram|3|5546830540570624|Air Travel
10|5|short|histogram|4|5238063999483904|International airport security
10|5|short|wordcloud|0|5795572766212096|Airport Security
